match_id,date,venue,event,match_type,team1,team2,player1_1,player1_2,player1_3,player1_4,player1_5,player1_6,player1_7,player1_8,player1_9,player1_10,player1_11,player2_1,player2_2,player2_3,player2_4,player2_5,player2_6,player2_7,player2_8,player2_9,player2_10,player2_11
352663,2009-02-26,"Kensington Oval, Bridgetown",The Wisden Trophy,Test,West Indies,England,85ad2217,db584dad,36d33dd0,d5afc103,881a9bdd,749a1b3a,d1523761,4180d897,364ee2cf,83904270,a7c226e1,b68d14a9,f41598c1,7bf96684,39f01cdb,a386e91b,7ca5e05d,a15aaa7f,eba6a852,d12143bf,221ad9d9,9dca07d7
352664,2009-03-06,"Queen's Park Oval, Port of Spain",The Wisden Trophy,Test,West Indies,England,db584dad,85ad2217,83904270,36d33dd0,89f64c19,881a9bdd,749a1b3a,d5afc103,d1523761,a7c226e1,441b1b20,b68d14a9,f41598c1,7bf96684,39f01cdb,a386e91b,1200550f,eba6a852,221ad9d9,d12143bf,5a37ec26,e27cff77
361050,2008-12-11,"MA Chidambaram Stadium, Chepauk",England in India Test Series,Test,India,England,bb345e0b,8ba8195d,0184dc35,d2c2b2d5,de8cce37,1c914163,4a8a2e3b,8b5b6769,91a4a398,6b19d823,5bb1a1c4,b68d14a9,f41598c1,33155d1b,39f01cdb,a386e91b,ddc0828d,d12143bf,1200550f,221ad9d9,c16d2e28,5a37ec26
361051,2008-12-19,"Punjab Cricket Association Stadium, Mohali",England in India Test Series,Test,India,England,bb345e0b,8ba8195d,0184dc35,d2c2b2d5,de8cce37,1c914163,4a8a2e3b,8b5b6769,91a4a398,6b19d823,5bb1a1c4,b68d14a9,f41598c1,33155d1b,39f01cdb,a386e91b,ddc0828d,d12143bf,1200550f,eba6a852,221ad9d9,5a37ec26
361759,2008-10-25,Shere Bangla National Stadium,New Zealand in Bangladesh Test Series,Test,Bangladesh,New Zealand,3b041a12,62e203d4,2bb09eb2,acc321aa,86cd782f,a94e08ea,7dc35884,e186f49c,888e32bf,090f9211,5284c884,48f177f5,fd8f11e9,91ffa6c6,b61a3e1a,b8a55852,9d710afe,d7c6af50,c03449e0,f5821615,78f34e15,7fb32e5b
366628,2009-03-18,Seddon Park,India in New Zealand Test Series,Test,New Zealand,India,73ccd561,2be41edb,9d710afe,b61a3e1a,91ffa6c6,cf73ad76,b8a55852,d7c6af50,7fb32e5b,78f34e15,05e0fab5,bb345e0b,8ba8195d,0184dc35,d2c2b2d5,de8cce37,1c914163,4a8a2e3b,8b5b6769,91a4a398,5bb1a1c4,f0f628c7
366629,2009-04-03,Basin Reserve,India in New Zealand Test Series,Test,New Zealand,India,73ccd561,2be41edb,9d710afe,b61a3e1a,91ffa6c6,cf73ad76,b8a55852,d7c6af50,13c35c9e,78f34e15,05e0fab5,bb345e0b,8ba8195d,0184dc35,d2c2b2d5,de8cce37,1c914163,4a8a2e3b,8b5b6769,91a4a398,5bb1a1c4,f0f628c7
378751,2009-01-03,Chittagong Divisional Stadium,Sri Lanka in Bangladesh Test Series,Test,Bangladesh,Sri Lanka,3b041a12,5fbe14fc,62e203d4,17efdeb8,2bb09eb2,86cd782f,7dc35884,a94e08ea,e186f49c,0480aba6,090f9211,add57f1f,4a25c894,6b71e6cf,d18f9182,2008fc75,5bdcdb72,cfad138c,bcce309e,4ba44e19,ea0cdc12,342d8ade
380712,2009-05-06,Lord's,The Wisden Trophy,Test,England,West Indies,b68d14a9,f41598c1,7ca5e05d,39f01cdb,a386e91b,1200550f,eba6a852,58043739,221ad9d9,d12143bf,c1f6c27e,db584dad,85ad2217,36d33dd0,89f64c19,881a9bdd,749a1b3a,d1523761,4180d897,364ee2cf,a7c226e1,441b1b20
380713,2009-05-14,Riverside Ground,The Wisden Trophy,Test,England,West Indies,b68d14a9,f41598c1,7ca5e05d,d12143bf,39f01cdb,a386e91b,1200550f,eba6a852,58043739,221ad9d9,c1f6c27e,85ad2217,db584dad,36d33dd0,89f64c19,881a9bdd,749a1b3a,d1523761,4180d897,364ee2cf,a7c226e1,441b1b20
